run,epoch,loss,train_auprc,valid_auprc,valid_auc,best_epoch,gap_train_valid
FINAL_mlp_hidden_confounder_seed20260723,113,0.1832,0.9637,0.8761,0.9523,108,0.08760000000000001
FINAL_mlp_hidden_confounder_seed20260723,114,0.1821,0.9647,0.8769,0.9527,114,0.08779999999999999
FINAL_mlp_hidden_confounder_seed20260723,115,0.1785,0.9656,0.8761,0.9523,114,0.08950000000000002
FINAL_mlp_hidden_confounder_seed20260723,116,0.1642,0.966,0.8767,0.9523,114,0.08929999999999993
FINAL_mlp_hidden_confounder_seed20260723,117,0.1757,0.9663,0.8769,0.9522,117,0.08940000000000003
FINAL_mlp_hidden_confounder_seed20260723,118,0.1799,0.9663,0.8765,0.9528,117,0.0898000000000001
FINAL_mlp_hidden_confounder_seed20260723,119,0.1874,0.9666,0.8779,0.9532,119,0.0887
FINAL_mlp_hidden_confounder_seed20260723,120,0.1566,0.9662,0.8781,0.9533,120,0.08809999999999996
FINAL_mlp_hidden_confounder_seed20260723,121,0.163,0.9663,0.8807,0.9542,121,0.08560000000000001
FINAL_mlp_hidden_confounder_seed20260723,122,0.1611,0.9668,0.881,0.9538,122,0.08579999999999999
FINAL_mlp_hidden_confounder_seed20260723,123,0.1628,0.9665,0.8799,0.9536,122,0.08660000000000001
FINAL_mlp_hidden_confounder_seed20260723,124,0.1475,0.967,0.8793,0.9536,122,0.0877
FINAL_mlp_hidden_confounder_seed20260723,125,0.1772,0.9667,0.8812,0.9537,125,0.08550000000000002
FINAL_mlp_hidden_confounder_seed20260723,126,0.171,0.9664,0.8812,0.9533,125,0.08520000000000005
FINAL_mlp_hidden_confounder_seed20260723,127,0.1593,0.9664,0.8815,0.9533,127,0.08490000000000009
FINAL_mlp_hidden_confounder_seed20260723,128,0.1641,0.9672,0.8819,0.9534,128,0.08529999999999993
FINAL_mlp_hidden_confounder_seed20260723,129,0.1669,0.9681,0.8822,0.9535,129,0.08589999999999998
FINAL_mlp_hidden_confounder_seed20260723,130,0.1529,0.9686,0.8839,0.954,130,0.0847
FINAL_mlp_hidden_confounder_seed20260723,131,0.1581,0.9692,0.8857,0.9545,131,0.08349999999999991
FINAL_mlp_hidden_confounder_seed20260723,132,0.1639,0.9698,0.886,0.9549,132,0.08379999999999999
FINAL_mlp_hidden_confounder_seed20260723,133,0.1649,0.9701,0.8844,0.9547,132,0.0857
FINAL_mlp_hidden_confounder_seed20260723,134,0.1592,0.9706,0.8835,0.9545,132,0.08710000000000007
FINAL_mlp_hidden_confounder_seed20260723,135,0.1599,0.971,0.8846,0.9546,132,0.08639999999999992
FINAL_mlp_hidden_confounder_seed20260723,136,0.1628,0.9714,0.8833,0.9542,132,0.08810000000000007
FINAL_mlp_hidden_confounder_seed20260723,137,0.1575,0.9719,0.8837,0.9537,132,0.08819999999999995
FINAL_mlp_hidden_confounder_seed20260723,138,0.1506,0.9718,0.8836,0.9539,132,0.08819999999999995
FINAL_mlp_hidden_confounder_seed20260723,139,0.1608,0.9716,0.8791,0.9528,132,0.09250000000000003
FINAL_mlp_hidden_confounder_seed20260723,140,0.1434,0.9714,0.8795,0.9529,132,0.09190000000000009
FINAL_mlp_hidden_confounder_seed20260723,141,0.1664,0.9717,0.8763,0.9524,132,0.09540000000000004
FINAL_mlp_hidden_confounder_seed20260723,142,0.1586,0.9722,0.8776,0.9527,132,0.0945999999999999
FINAL_mlp_hidden_confounder_seed20260723,143,0.1649,0.9729,0.8775,0.9522,132,0.09540000000000004
FINAL_mlp_hidden_confounder_seed20260723,144,0.1604,0.9733,0.878,0.9523,132,0.09530000000000005
FINAL_mlp_hidden_confounder_seed20260723,145,0.1664,0.9738,0.88,0.9526,132,0.0938
FINAL_mlp_hidden_confounder_seed20260723,146,0.1557,0.974,0.8792,0.9523,132,0.0948
FINAL_mlp_hidden_confounder_seed20260723,147,0.1547,0.9733,0.8816,0.9528,132,0.0917
FINAL_mlp_hidden_confounder_seed20260723,148,0.1632,0.9734,0.8812,0.9524,132,0.09220000000000006
FINAL_mlp_hidden_confounder_seed20260723,149,0.1536,0.9739,0.8815,0.9523,132,0.09240000000000004
FINAL_mlp_hidden_confounder_seed20260723,150,0.1552,0.9746,0.881,0.9525,132,0.09360000000000002
FINAL_mlp_hidden_confounder_seed20260723,151,0.1394,0.9755,0.8822,0.9532,132,0.09330000000000005
FINAL_mlp_hidden_confounder_seed20260723,152,0.1647,0.9757,0.8841,0.9537,132,0.09160000000000001
FINAL_mlp_hidden_confounder_seed20260723,153,0.1429,0.9762,0.887,0.9543,153,0.08919999999999995
FINAL_mlp_hidden_confounder_seed20260723,154,0.1517,0.9766,0.8877,0.9534,154,0.08889999999999998
FINAL_mlp_hidden_confounder_seed20260723,155,0.1491,0.9766,0.8882,0.9532,155,0.08840000000000003
FINAL_mlp_hidden_confounder_seed20260723,156,0.1418,0.9768,0.8888,0.9531,156,0.08799999999999997
FINAL_mlp_hidden_confounder_seed20260723,157,0.1402,0.9771,0.8869,0.9527,156,0.09019999999999995
FINAL_mlp_hidden_confounder_seed20260723,158,0.1323,0.977,0.8868,0.9526,156,0.09019999999999995
FINAL_mlp_hidden_confounder_seed20260723,159,0.1378,0.9772,0.8877,0.9528,156,0.08949999999999991
FINAL_mlp_hidden_confounder_seed20260723,160,0.141,0.9773,0.8891,0.9531,160,0.08819999999999995
FINAL_mlp_hidden_confounder_seed20260723,161,0.1396,0.9775,0.8898,0.9529,161,0.0877
FINAL_mlp_hidden_confounder_seed20260723,162,0.1472,0.9778,0.8932,0.9538,162,0.08460000000000001
FINAL_mlp_hidden_confounder_seed20260723,163,0.1373,0.9781,0.8921,0.9538,162,0.08599999999999997
FINAL_mlp_hidden_confounder_seed20260723,164,0.1413,0.9784,0.8951,0.9549,164,0.08330000000000004
FINAL_mlp_hidden_confounder_seed20260723,165,0.1491,0.9786,0.896,0.9556,165,0.0826
FINAL_mlp_hidden_confounder_seed20260723,166,0.1483,0.9792,0.8981,0.9563,166,0.08109999999999995
FINAL_mlp_hidden_confounder_seed20260723,167,0.1419,0.9795,0.8996,0.9569,167,0.07990000000000008
FINAL_mlp_hidden_confounder_seed20260723,168,0.1507,0.9798,0.9,0.9572,168,0.07979999999999998
FINAL_mlp_hidden_confounder_seed20260723,169,0.1451,0.9796,0.8993,0.9572,168,0.08030000000000004
FINAL_mlp_hidden_confounder_seed20260723,170,0.1364,0.9796,0.8987,0.9568,168,0.08089999999999997
FINAL_mlp_hidden_confounder_seed20260723,171,0.1537,0.9798,0.9005,0.9574,171,0.07930000000000004
FINAL_mlp_hidden_confounder_seed20260723,172,0.1378,0.9802,0.8998,0.9577,171,0.08039999999999992
FINAL_mlp_hidden_confounder_seed20260723,173,0.1425,0.9807,0.897,0.957,171,0.0837
FINAL_mlp_hidden_confounder_seed20260723,174,0.1446,0.9812,0.8975,0.9569,171,0.0837
FINAL_mlp_hidden_confounder_seed20260723,175,0.1314,0.9817,0.8976,0.9569,171,0.08410000000000006
FINAL_mlp_hidden_confounder_seed20260723,176,0.1388,0.9818,0.8982,0.9572,171,0.08360000000000001
FINAL_mlp_hidden_confounder_seed20260723,177,0.1465,0.9816,0.8992,0.9572,171,0.08240000000000003
FINAL_mlp_hidden_confounder_seed20260723,178,0.1266,0.9818,0.8986,0.9568,171,0.08320000000000005
FINAL_mlp_hidden_confounder_seed20260723,179,0.1556,0.9821,0.8996,0.9571,171,0.08250000000000002
FINAL_mlp_hidden_confounder_seed20260723,180,0.1378,0.9825,0.9006,0.9574,180,0.08190000000000008
FINAL_mlp_hidden_confounder_seed20260723,181,0.1401,0.9832,0.9016,0.9574,181,0.0816
FINAL_mlp_hidden_confounder_seed20260723,182,0.1421,0.9834,0.9036,0.9576,182,0.0798000000000001
FINAL_mlp_hidden_confounder_seed20260723,183,0.1308,0.9839,0.904,0.9577,183,0.07989999999999997
FINAL_mlp_hidden_confounder_seed20260723,184,0.1265,0.9839,0.9023,0.9572,183,0.0816
FINAL_mlp_hidden_confounder_seed20260723,185,0.1232,0.984,0.9049,0.9574,185,0.07909999999999995
FINAL_mlp_hidden_confounder_seed20260723,186,0.1191,0.9843,0.905,0.9567,186,0.07929999999999993
FINAL_mlp_hidden_confounder_seed20260723,187,0.1246,0.9846,0.9059,0.9567,187,0.07869999999999999
FINAL_mlp_hidden_confounder_seed20260723,188,0.1371,0.9849,0.906,0.9567,188,0.07889999999999997
FINAL_mlp_hidden_confounder_seed20260723,189,0.124,0.9848,0.9048,0.9563,188,0.07999999999999996
FINAL_mlp_hidden_confounder_seed20260723,190,0.1391,0.9848,0.9026,0.9555,188,0.08220000000000005
FINAL_mlp_hidden_confounder_seed20260723,191,0.1391,0.9849,0.9038,0.9557,188,0.08109999999999995
FINAL_mlp_hidden_confounder_seed20260723,192,0.1213,0.9852,0.9031,0.9556,188,0.08209999999999995
FINAL_mlp_hidden_confounder_seed20260723,193,0.1347,0.9853,0.9058,0.9566,188,0.0794999999999999
FINAL_mlp_hidden_confounder_seed20260723,194,0.1309,0.9853,0.9059,0.9565,188,0.07939999999999992
FINAL_mlp_hidden_confounder_seed20260723,195,0.14,0.9852,0.9059,0.9567,188,0.07929999999999993
FINAL_mlp_hidden_confounder_seed20260723,196,0.123,0.985,0.9024,0.9559,188,0.0826
FINAL_mlp_hidden_confounder_seed20260723,197,0.1184,0.9851,0.9023,0.9561,188,0.08279999999999998
FINAL_mlp_hidden_confounder_seed20260723,198,0.1214,0.9856,0.9017,0.9564,188,0.08390000000000009
FINAL_mlp_hidden_confounder_seed20260723,199,0.1235,0.9859,0.9018,0.9557,188,0.08409999999999995
FINAL_mlp_hidden_confounder_seed20260723,200,0.1207,0.9862,0.9004,0.9552,188,0.08579999999999999
FINAL_mlp_hidden_confounder_seed20260724,1,1.0437,0.4701,0.4,0.6607,1,0.0701
FINAL_mlp_hidden_confounder_seed20260724,2,1.0205,0.5501,0.5072,0.717,2,0.04290000000000005
FINAL_mlp_hidden_confounder_seed20260724,3,1.0002,0.5692,0.511,0.731,3,0.05820000000000003
FINAL_mlp_hidden_confounder_seed20260724,4,0.9755,0.5827,0.5246,0.7336,4,0.05810000000000004
FINAL_mlp_hidden_confounder_seed20260724,5,0.9742,0.5932,0.5372,0.7396,5,0.05599999999999994
FINAL_mlp_hidden_confounder_seed20260724,6,0.9416,0.6003,0.5438,0.7439,6,0.056499999999999995
FINAL_mlp_hidden_confounder_seed20260724,7,0.9273,0.6063,0.5374,0.7459,6,0.06889999999999996
FINAL_mlp_hidden_confounder_seed20260724,8,0.9163,0.62,0.5314,0.751,6,0.08860000000000001
FINAL_mlp_hidden_confounder_seed20260724,9,0.9167,0.6288,0.5218,0.7574,6,0.10699999999999998
FINAL_mlp_hidden_confounder_seed20260724,10,0.8966,0.6384,0.5267,0.7699,6,0.11170000000000002
FINAL_mlp_hidden_confounder_seed20260724,11,0.8921,0.6507,0.5441,0.7802,11,0.10659999999999992
FINAL_mlp_hidden_confounder_seed20260724,12,0.8777,0.659,0.5647,0.7882,12,0.09430000000000005
FINAL_mlp_hidden_confounder_seed20260724,13,0.8686,0.6686,0.5826,0.7996,13,0.08599999999999997
FINAL_mlp_hidden_confounder_seed20260724,14,0.8451,0.6823,0.5944,0.8111,14,0.08789999999999998
FINAL_mlp_hidden_confounder_seed20260724,15,0.8355,0.6935,0.618,0.8225,15,0.07550000000000001
FINAL_mlp_hidden_confounder_seed20260724,16,0.8257,0.7057,0.6415,0.8332,16,0.06420000000000003
FINAL_mlp_hidden_confounder_seed20260724,17,0.8002,0.7236,0.6534,0.8425,17,0.07020000000000004
FINAL_mlp_hidden_confounder_seed20260724,18,0.8016,0.7377,0.6631,0.849,18,0.0746
FINAL_mlp_hidden_confounder_seed20260724,19,0.8021,0.749,0.6743,0.8567,19,0.07469999999999999
FINAL_mlp_hidden_confounder_seed20260724,20,0.7658,0.7611,0.6817,0.8613,20,0.07940000000000003
FINAL_mlp_hidden_confounder_seed20260724,21,0.7384,0.7721,0.6934,0.8646,21,0.07869999999999999
FINAL_mlp_hidden_confounder_seed20260724,22,0.738,0.7815,0.6977,0.8681,22,0.08379999999999999
FINAL_mlp_hidden_confounder_seed20260724,23,0.7105,0.7916,0.7084,0.8745,23,0.08319999999999994
FINAL_mlp_hidden_confounder_seed20260724,24,0.7093,0.8029,0.7152,0.8802,24,0.0877
FINAL_mlp_hidden_confounder_seed20260724,25,0.6701,0.8144,0.7211,0.8853,25,0.09330000000000005
FINAL_mlp_hidden_confounder_seed20260724,26,0.6847,0.8252,0.7277,0.8898,26,0.09750000000000003
FINAL_mlp_hidden_confounder_seed20260724,27,0.6439,0.8365,0.7398,0.8943,27,0.09670000000000001
FINAL_mlp_hidden_confounder_seed20260724,28,0.6264,0.8476,0.7464,0.8976,28,0.10120000000000007
FINAL_mlp_hidden_confounder_seed20260724,29,0.6135,0.8596,0.7524,0.9008,29,0.10720000000000007
FINAL_mlp_hidden_confounder_seed20260724,30,0.5797,0.8711,0.7519,0.9013,29,0.11919999999999997
FINAL_mlp_hidden_confounder_seed20260724,31,0.5753,0.8805,0.7412,0.9027,29,0.13929999999999998
FINAL_mlp_hidden_confounder_seed20260724,32,0.5518,0.8901,0.7429,0.9033,29,0.1472
FINAL_mlp_hidden_confounder_seed20260724,33,0.5187,0.8983,0.7482,0.9052,29,0.1501
FINAL_mlp_hidden_confounder_seed20260724,34,0.5059,0.9061,0.7595,0.9083,34,0.14660000000000006
FINAL_mlp_hidden_confounder_seed20260724,35,0.5169,0.9128,0.768,0.911,35,0.14479999999999993
FINAL_mlp_hidden_confounder_seed20260724,36,0.4801,0.9176,0.7757,0.9129,36,0.14190000000000003
FINAL_mlp_hidden_confounder_seed20260724,37,0.4794,0.9219,0.7865,0.9149,37,0.13540000000000008
FINAL_mlp_hidden_confounder_seed20260724,38,0.4464,0.925,0.7879,0.9152,38,0.1371
FINAL_mlp_hidden_confounder_seed20260724,39,0.4384,0.9279,0.793,0.9169,39,0.1348999999999999
FINAL_mlp_hidden_confounder_seed20260724,40,0.4152,0.9307,0.7974,0.9189,40,0.13329999999999997
FINAL_mlp_hidden_confounder_seed20260724,41,0.3942,0.9326,0.7995,0.9208,41,0.1331
FINAL_mlp_hidden_confounder_seed20260724,42,0.3826,0.9348,0.8127,0.9252,42,0.12209999999999999
FINAL_mlp_hidden_confounder_seed20260724,43,0.3692,0.9372,0.8202,0.9283,43,0.11699999999999999
FINAL_mlp_hidden_confounder_seed20260724,44,0.3603,0.9401,0.8265,0.9298,44,0.11360000000000003
FINAL_mlp_hidden_confounder_seed20260724,45,0.3292,0.9412,0.8319,0.9307,45,0.10930000000000006
FINAL_mlp_hidden_confounder_seed20260724,46,0.34,0.9422,0.8321,0.9307,46,0.11010000000000009
FINAL_mlp_hidden_confounder_seed20260724,47,0.3325,0.9437,0.8336,0.9313,47,0.11009999999999998
FINAL_mlp_hidden_confounder_seed20260724,48,0.3201,0.944,0.8352,0.9322,48,0.1087999999999999
FINAL_mlp_hidden_confounder_seed20260724,49,0.3184,0.9455,0.8372,0.9325,49,0.10829999999999995
FINAL_mlp_hidden_confounder_seed20260724,50,0.3195,0.9469,0.8418,0.9331,50,0.10509999999999997
FINAL_mlp_hidden_confounder_seed20260724,51,0.3184,0.9485,0.8426,0.934,51,0.1059
FINAL_mlp_hidden_confounder_seed20260724,52,0.2784,0.9504,0.8453,0.9354,52,0.10509999999999997
FINAL_mlp_hidden_confounder_seed20260724,53,0.3028,0.9513,0.8461,0.9375,53,0.10520000000000007
FINAL_mlp_hidden_confounder_seed20260724,54,0.2712,0.9526,0.8475,0.9386,54,0.10509999999999997
FINAL_mlp_hidden_confounder_seed20260724,55,0.2816,0.9537,0.8495,0.9386,55,0.10419999999999996
FINAL_mlp_hidden_confounder_seed20260724,56,0.257,0.9536,0.8528,0.9387,56,0.1008
FINAL_mlp_hidden_confounder_seed20260724,57,0.2575,0.954,0.8572,0.9388,57,0.0968
FINAL_mlp_hidden_confounder_seed20260724,58,0.2518,0.9547,0.8584,0.9393,58,0.09629999999999994
FINAL_mlp_hidden_confounder_seed20260724,59,0.2681,0.9558,0.8613,0.9402,59,0.09450000000000003
FINAL_mlp_hidden_confounder_seed20260724,60,0.2514,0.9567,0.8621,0.9408,60,0.09460000000000002
FINAL_mlp_hidden_confounder_seed20260724,61,0.2372,0.9573,0.8624,0.9412,61,0.09489999999999998
FINAL_mlp_hidden_confounder_seed20260724,62,0.2517,0.9582,0.8629,0.9414,62,0.09530000000000005
FINAL_mlp_hidden_confounder_seed20260724,63,0.2391,0.9581,0.8637,0.9414,63,0.09439999999999993
FINAL_mlp_hidden_confounder_seed20260724,64,0.2292,0.9589,0.8647,0.9417,64,0.09419999999999995
FINAL_mlp_hidden_confounder_seed20260724,65,0.2558,0.9598,0.8666,0.9419,65,0.09319999999999995
FINAL_mlp_hidden_confounder_seed20260724,66,0.2477,0.9614,0.8682,0.9426,66,0.09320000000000006
FINAL_mlp_hidden_confounder_seed20260724,67,0.244,0.9616,0.8689,0.9439,67,0.0927
FINAL_mlp_hidden_confounder_seed20260724,68,0.228,0.9616,0.8698,0.9447,68,0.09179999999999999
FINAL_mlp_hidden_confounder_seed20260724,69,0.2418,0.9622,0.8722,0.9452,69,0.09000000000000008
FINAL_mlp_hidden_confounder_seed20260724,70,0.2178,0.9629,0.871,0.9445,69,0.09189999999999998
FINAL_mlp_hidden_confounder_seed20260724,71,0.2068,0.963,0.8724,0.9439,71,0.09060000000000001
FINAL_mlp_hidden_confounder_seed20260724,72,0.21,0.9631,0.8744,0.9434,72,0.0887
FINAL_mlp_hidden_confounder_seed20260724,73,0.2083,0.9635,0.8769,0.9435,73,0.08660000000000001
FINAL_mlp_hidden_confounder_seed20260724,74,0.2125,0.964,0.8799,0.9449,74,0.08409999999999995
FINAL_mlp_hidden_confounder_seed20260724,75,0.2133,0.9645,0.8834,0.9461,75,0.08110000000000006
FINAL_mlp_hidden_confounder_seed20260724,76,0.21,0.9647,0.8843,0.946,76,0.08040000000000003
FINAL_mlp_hidden_confounder_seed20260724,77,0.2099,0.9649,0.8852,0.9461,77,0.0797
FINAL_mlp_hidden_confounder_seed20260724,78,0.2091,0.9653,0.8846,0.9459,77,0.0807
FINAL_mlp_hidden_confounder_seed20260724,79,0.1965,0.9658,0.8849,0.946,77,0.08089999999999997
FINAL_mlp_hidden_confounder_seed20260724,80,0.1855,0.9661,0.8851,0.9462,77,0.08099999999999996
FINAL_mlp_hidden_confounder_seed20260724,81,0.2089,0.9664,0.886,0.9461,81,0.08040000000000003
FINAL_mlp_hidden_confounder_seed20260724,82,0.1789,0.967,0.8859,0.9459,81,0.08109999999999995
FINAL_mlp_hidden_confounder_seed20260724,83,0.2032,0.9676,0.8883,0.9471,83,0.07930000000000004
FINAL_mlp_hidden_confounder_seed20260724,84,0.2082,0.9676,0.8907,0.9484,84,0.07689999999999997
FINAL_mlp_hidden_confounder_seed20260724,85,0.1917,0.9675,0.8891,0.9483,84,0.07840000000000003
FINAL_mlp_hidden_confounder_seed20260724,86,0.2063,0.9675,0.891,0.9493,86,0.07650000000000001
FINAL_mlp_hidden_confounder_seed20260724,87,0.1999,0.9679,0.8894,0.9484,86,0.07850000000000001
FINAL_mlp_hidden_confounder_seed20260724,88,0.1789,0.9682,0.8889,0.9473,86,0.07929999999999993
FINAL_mlp_hidden_confounder_seed20260724,89,0.1943,0.9684,0.8865,0.9473,86,0.08190000000000008
FINAL_mlp_hidden_confounder_seed20260724,90,0.1865,0.9685,0.8874,0.9487,86,0.08110000000000006
FINAL_mlp_hidden_confounder_seed20260724,91,0.1933,0.9687,0.8863,0.9489,86,0.08240000000000003
FINAL_mlp_hidden_confounder_seed20260724,92,0.1805,0.9692,0.8861,0.9487,86,0.08309999999999995
FINAL_mlp_hidden_confounder_seed20260724,93,0.1832,0.9694,0.8822,0.9471,86,0.08720000000000006
FINAL_mlp_hidden_confounder_seed20260724,94,0.174,0.9697,0.8815,0.946,86,0.08820000000000006
FINAL_mlp_hidden_confounder_seed20260724,95,0.1903,0.9696,0.88,0.9451,86,0.08960000000000001
FINAL_mlp_hidden_confounder_seed20260724,96,0.1716,0.9699,0.8815,0.9459,86,0.08840000000000003
FINAL_mlp_hidden_confounder_seed20260724,97,0.1909,0.9705,0.8824,0.9466,86,0.08810000000000007
FINAL_mlp_hidden_confounder_seed20260724,98,0.1941,0.971,0.8816,0.947,86,0.08939999999999992
FINAL_mlp_hidden_confounder_seed20260724,99,0.1808,0.9716,0.882,0.9464,86,0.08960000000000001
FINAL_mlp_hidden_confounder_seed20260724,100,0.1915,0.9721,0.8798,0.9467,86,0.09229999999999994
FINAL_mlp_hidden_confounder_seed20260724,101,0.1833,0.9725,0.8796,0.9468,86,0.09289999999999998
FINAL_mlp_hidden_confounder_seed20260724,102,0.1587,0.9729,0.882,0.9477,86,0.09089999999999998
FINAL_mlp_hidden_confounder_seed20260724,103,0.1715,0.9731,0.8812,0.9477,86,0.09189999999999998
FINAL_mlp_hidden_confounder_seed20260724,104,0.1657,0.9733,0.8857,0.9484,86,0.08760000000000001
FINAL_mlp_hidden_confounder_seed20260724,105,0.1766,0.9738,0.8896,0.9498,86,0.08420000000000005
FINAL_mlp_hidden_confounder_seed20260724,106,0.1816,0.974,0.8931,0.9505,106,0.08089999999999997
FINAL_mlp_hidden_confounder_seed20260724,107,0.1696,0.9742,0.8965,0.9507,107,0.07769999999999999
FINAL_mlp_hidden_confounder_seed20260724,108,0.1644,0.9745,0.8975,0.9511,108,0.07700000000000007
FINAL_mlp_hidden_confounder_seed20260724,109,0.1733,0.9744,0.8982,0.9512,109,0.07620000000000005
FINAL_mlp_hidden_confounder_seed20260724,110,0.1701,0.9745,0.8988,0.9513,110,0.07569999999999999
FINAL_mlp_hidden_confounder_seed20260724,111,0.1567,0.9747,0.9008,0.9518,111,0.07389999999999997
FINAL_mlp_hidden_confounder_seed20260724,112,0.1632,0.975,0.9014,0.9523,112,0.0736
FINAL_mlp_hidden_confounder_seed20260724,113,0.1792,0.9755,0.9029,0.9528,113,0.0726
FINAL_mlp_hidden_confounder_seed20260724,114,0.1651,0.9762,0.9031,0.9525,114,0.07309999999999994
FINAL_mlp_hidden_confounder_seed20260724,115,0.1648,0.9766,0.9035,0.9525,115,0.07310000000000005
FINAL_mlp_hidden_confounder_seed20260724,116,0.1604,0.9766,0.9012,0.9522,115,0.07540000000000002
FINAL_mlp_hidden_confounder_seed20260724,117,0.1624,0.9763,0.9011,0.9522,115,0.07519999999999993
FINAL_mlp_hidden_confounder_seed20260724,118,0.1664,0.9766,0.9009,0.9521,115,0.07569999999999999
FINAL_mlp_hidden_confounder_seed20260724,119,0.1657,0.9769,0.9015,0.9516,115,0.07540000000000002
FINAL_mlp_hidden_confounder_seed20260724,120,0.1616,0.9773,0.9031,0.9522,115,0.07419999999999993
FINAL_mlp_hidden_confounder_seed20260724,121,0.1576,0.9777,0.9038,0.9521,121,0.07389999999999997
FINAL_mlp_hidden_confounder_seed20260724,122,0.1608,0.9776,0.9037,0.9523,121,0.07390000000000008
FINAL_mlp_hidden_confounder_seed20260724,123,0.1593,0.9776,0.9039,0.9526,123,0.07369999999999999
FINAL_mlp_hidden_confounder_seed20260724,124,0.1692,0.9774,0.9039,0.9527,123,0.07350000000000001
FINAL_mlp_hidden_confounder_seed20260724,125,0.1576,0.9776,0.9044,0.9524,125,0.07320000000000004
FINAL_mlp_hidden_confounder_seed20260724,126,0.1585,0.9781,0.9066,0.9529,126,0.07150000000000001
FINAL_mlp_hidden_confounder_seed20260724,127,0.1525,0.9787,0.9099,0.9534,127,0.06879999999999997
FINAL_mlp_hidden_confounder_seed20260724,128,0.1548,0.979,0.9114,0.9536,128,0.0676
FINAL_mlp_hidden_confounder_seed20260724,129,0.1611,0.9793,0.9111,0.9538,128,0.06819999999999993
FINAL_mlp_hidden_confounder_seed20260724,130,0.153,0.9792,0.9114,0.954,128,0.06779999999999997
FINAL_mlp_hidden_confounder_seed20260724,131,0.1596,0.9788,0.9109,0.954,128,0.06789999999999996
FINAL_mlp_hidden_confounder_seed20260724,132,0.1531,0.9788,0.9112,0.9536,128,0.0676
FINAL_mlp_hidden_confounder_seed20260724,133,0.151,0.9792,0.9117,0.9539,133,0.0675
FINAL_mlp_hidden_confounder_seed20260724,134,0.1434,0.9797,0.9135,0.9542,134,0.06620000000000004
FINAL_mlp_hidden_confounder_seed20260724,135,0.1591,0.9801,0.9128,0.9537,134,0.06730000000000003
FINAL_mlp_hidden_confounder_seed20260724,136,0.1581,0.9802,0.9137,0.9539,136,0.0665
FINAL_mlp_hidden_confounder_seed20260724,137,0.1517,0.9802,0.9143,0.9542,137,0.06589999999999996
FINAL_mlp_hidden_confounder_seed20260724,138,0.1466,0.9803,0.914,0.9538,137,0.06629999999999991
FINAL_mlp_hidden_confounder_seed20260724,139,0.1372,0.9803,0.9142,0.9539,137,0.06609999999999994
FINAL_mlp_hidden_confounder_seed20260724,140,0.1405,0.9802,0.9137,0.9532,137,0.0665
FINAL_mlp_hidden_confounder_seed20260724,141,0.1567,0.9806,0.9136,0.9531,137,0.06700000000000006
FINAL_mlp_hidden_confounder_seed20260724,142,0.152,0.9811,0.9147,0.9529,142,0.06640000000000001
FINAL_mlp_hidden_confounder_seed20260724,143,0.1345,0.9816,0.915,0.9529,143,0.06659999999999999
FINAL_mlp_hidden_confounder_seed20260724,144,0.152,0.9817,0.9138,0.9525,143,0.06790000000000007
FINAL_mlp_hidden_confounder_seed20260724,145,0.1405,0.9815,0.9128,0.9516,143,0.0687000000000001
FINAL_mlp_hidden_confounder_seed20260724,146,0.1406,0.9816,0.911,0.951,143,0.0706
FINAL_mlp_hidden_confounder_seed20260724,147,0.1464,0.9819,0.9117,0.9514,143,0.07020000000000004
FINAL_mlp_hidden_confounder_seed20260724,148,0.1369,0.9821,0.9142,0.9518,143,0.06789999999999996
FINAL_mlp_hidden_confounder_seed20260724,149,0.1317,0.9823,0.9152,0.9521,149,0.06709999999999994
FINAL_mlp_hidden_confounder_seed20260724,150,0.1395,0.9827,0.9155,0.9523,150,0.06720000000000004
FINAL_mlp_hidden_confounder_seed20260724,151,0.1399,0.9829,0.9157,0.9523,151,0.06720000000000004
FINAL_mlp_hidden_confounder_seed20260724,152,0.136,0.9829,0.9152,0.9522,151,0.06769999999999998
FINAL_mlp_hidden_confounder_seed20260724,153,0.1434,0.9833,0.9153,0.9524,151,0.06799999999999995
FINAL_mlp_hidden_confounder_seed20260724,154,0.1276,0.9838,0.9169,0.9526,154,0.06689999999999996
FINAL_mlp_hidden_confounder_seed20260724,155,0.1516,0.9841,0.9155,0.9522,154,0.0686
FINAL_mlp_hidden_confounder_seed20260724,156,0.1495,0.9843,0.9163,0.9524,154,0.06799999999999995
FINAL_mlp_hidden_confounder_seed20260724,157,0.1437,0.9844,0.9168,0.9525,154,0.0676000000000001
FINAL_mlp_hidden_confounder_seed20260724,158,0.137,0.9844,0.9172,0.9522,158,0.06720000000000004
FINAL_mlp_hidden_confounder_seed20260724,159,0.1343,0.9842,0.9158,0.951,158,0.06840000000000002
FINAL_mlp_hidden_confounder_seed20260724,160,0.1284,0.9844,0.917,0.9509,158,0.06740000000000002
FINAL_mlp_hidden_confounder_seed20260724,161,0.1291,0.9846,0.9181,0.9513,161,0.0665
FINAL_mlp_hidden_confounder_seed20260724,162,0.1273,0.985,0.9185,0.9515,162,0.0665
FINAL_mlp_hidden_confounder_seed20260724,163,0.1349,0.9853,0.9188,0.9517,163,0.0665
FINAL_mlp_hidden_confounder_seed20260724,164,0.1454,0.9855,0.9177,0.9513,163,0.06780000000000008
FINAL_mlp_hidden_confounder_seed20260724,165,0.1304,0.9857,0.9171,0.9509,163,0.0686
